booking_id,fraud_label,fraud_reason
B005639,0,legit
B005640,0,legit
B005641,0,legit
B005642,1,shared infra across multiple fraud users
B005643,0,legit
B005644,0,legit
B005645,0,legit
B005646,0,legit
B005647,0,legit
B005648,0,legit
B005649,0,legit
B005650,0,legit
B005651,0,legit
B005652,0,legit
B005653,0,legit
B005654,0,legit
B005655,0,legit
B005656,1,credit bustout: high value international + high loss
B005657,0,legit
B005658,0,legit
B005659,0,legit
B005660,0,legit
B005661,0,legit
B005662,0,legit
B005663,0,legit
B005664,0,legit
B005665,0,legit
B005666,0,legit
B005667,0,legit
B005668,0,legit
B005669,0,legit
B005670,0,legit
B005671,0,legit
B005672,0,legit
B005673,0,legit
B005674,0,legit
B005675,0,legit
B005676,0,legit
B005677,0,legit
B005678,0,legit
B005679,0,legit
B005680,0,legit
B005681,0,legit
B005682,0,legit
B005683,0,legit
B005684,0,legit
B005685,0,legit
B005686,1,new device/ip + short lead time
B005687,0,legit
B005688,0,legit
B005689,0,legit
B005690,0,legit
B005691,0,legit
B005692,0,legit
B005693,0,legit
B005694,1,credit bustout: high value international + high loss
B005695,0,legit
B005696,0,legit
B005697,0,legit
B005698,0,legit
B005699,0,legit
B005700,0,legit
B005701,0,legit
B005702,0,legit
B005703,0,legit
B005704,1,burst/automation pattern in activity
B005705,0,legit
B005706,0,legit
B005707,0,legit
B005708,0,legit
B005709,0,legit
B005710,0,legit
B005711,0,legit
B005712,0,legit
B005713,0,legit
B005714,0,legit
B005715,0,legit
B005716,0,legit
B005717,0,legit
B005718,0,legit
B005719,0,legit
B005720,0,legit
B005721,0,legit
B005722,0,legit
B005723,0,legit
B005724,0,legit
B005725,0,legit
B005726,0,legit
B005727,1,new device/ip + short lead time
B005728,0,legit
B005729,0,legit
B005730,0,legit
B005731,0,legit
B005732,0,legit
B005733,0,legit
B005734,1,burst/automation pattern in activity
B005735,0,legit
B005736,0,legit
B005737,0,legit
B005738,0,legit
B005739,1,credit bustout: high value international + high loss
B005740,0,legit
B005741,0,legit
B005742,0,legit
B005743,0,legit
B005744,0,legit
B005745,0,legit
B005746,1,new user with risky infra + abnormal velocity
B005747,0,legit
B005748,0,legit
B005749,1,credit bustout: high value international + high loss
B005750,0,legit
B005751,0,legit
B005752,0,legit
B005753,0,legit
B005754,0,legit
B005755,0,legit
B005756,0,legit
B005757,0,legit
B005758,0,legit
B005759,0,legit
B005760,0,legit
B005761,1,burst/automation pattern in activity
B005762,0,legit
B005763,0,legit
B005764,0,legit
B005765,0,legit
B005766,0,legit
B005767,0,legit
B005768,0,legit
B005769,0,legit
B005770,0,legit
B005771,0,legit
B005772,0,legit
B005773,1,credit bustout: high value international + high loss
B005774,0,legit
B005775,0,legit
B005776,1,new user with risky infra + abnormal velocity
B005777,0,legit
B005778,0,legit
B005779,0,legit
B005780,0,legit
B005781,0,legit
B005782,0,legit
B005783,0,legit
B005784,0,legit
B005785,0,legit
B005786,1,burst/automation pattern in activity
B005787,0,legit
B005788,0,legit
B005789,0,legit
B005790,1,new user with risky infra + abnormal velocity
B005791,0,legit
B005792,1,new device/ip + short lead time
B005793,0,legit
B005794,0,legit
B005795,1,new device/ip + short lead time
B005796,0,legit
B005797,0,legit
B005798,0,legit
B005799,0,legit
B005800,0,legit
B005801,1,shared infra across multiple fraud users
B005802,0,legit
B005803,0,legit
B005804,0,legit
B005805,0,legit
B005806,0,legit
B005807,0,legit
B005808,0,legit
B005809,1,shared infra across multiple fraud users
B005810,0,legit
B005811,0,legit
B005812,0,legit
B005813,0,legit
B005814,0,legit
B005815,0,legit
B005816,0,legit
B005817,0,legit
B005818,0,legit
B005819,0,legit
B005820,0,legit
B005821,0,legit
B005822,0,legit
B005823,0,legit
B005824,0,legit
B005825,0,legit
B005826,0,legit
B005827,0,legit
B005828,0,legit
B005829,0,legit
B005830,0,legit
B005831,0,legit
B005832,0,legit
B005833,0,legit
B005834,0,legit
B005835,0,legit
B005836,0,legit
B005837,0,legit
B005838,0,legit
B005839,0,legit
B005840,0,legit
B005841,0,legit
B005842,0,legit
B005843,0,legit
B005844,1,credit bustout: high value international + high loss
B005845,0,legit
B005846,0,legit
B005847,0,legit
B005848,0,legit
B005849,0,legit
B005850,1,credit bustout: high value international + high loss
B005851,0,legit
B005852,0,legit
B005853,0,legit
B005854,0,legit
B005855,0,legit
B005856,0,legit
B005857,0,legit
B005858,1,new device/ip + short lead time
B005859,0,legit
B005860,0,legit
B005861,0,legit
B005862,0,legit
B005863,0,legit
B005864,0,legit
B005865,0,legit
B005866,0,legit
B005867,0,legit
B005868,0,legit
B005869,0,legit
B005870,0,legit
B005871,0,legit
B005872,0,legit
B005873,0,legit
B005874,0,legit
B005875,0,legit
B005876,0,legit
B005877,0,legit
B005878,0,legit
B005879,0,legit
B005880,0,legit
B005881,0,legit
B005882,0,legit
B005883,0,legit
B005884,0,legit
B005885,0,legit
B005886,0,legit
B005887,0,legit
B005888,0,legit
B005889,0,legit
B005890,0,legit
B005891,0,legit
B005892,0,legit
B005893,0,legit
B005894,0,legit
B005895,0,legit
B005896,0,legit
B005897,0,legit
B005898,0,legit
B005899,1,credit bustout: high value international + high loss
B005900,0,legit
B005901,0,legit
B005902,0,legit
B005903,0,legit
B005904,0,legit
B005905,0,legit
B005906,0,legit
B005907,0,legit
B005908,0,legit
B005909,0,legit
B005910,0,legit
B005911,0,legit
B005912,0,legit
B005913,0,legit
B005914,0,legit
B005915,0,legit
B005916,0,legit
B005917,0,legit
B005918,0,legit
B005919,0,legit
B005920,0,legit
B005921,0,legit
B005922,0,legit
B005923,0,legit
B005924,1,user has abnormally high cancellation rate
B005925,0,legit
B005926,1,credit bustout: high value international + high loss
B005927,0,legit
B005928,0,legit
B005929,1,new device/ip + short lead time
B005930,0,legit
B005931,1,shared infra across multiple fraud users
B005932,0,legit
B005933,0,legit
B005934,0,legit
B005935,0,legit
B005936,0,legit
B005937,0,legit
B005938,0,legit
B005939,0,legit
B005940,0,legit
B005941,0,legit
B005942,0,legit
B005943,0,legit
B005944,0,legit
B005945,0,legit
B005946,0,legit
B005947,0,legit
B005948,0,legit
B005949,0,legit
B005950,0,legit
B005951,0,legit
B005952,0,legit
B005953,0,legit
B005954,1,new device/ip + short lead time
B005955,0,legit
B005956,0,legit
B005957,0,legit
B005958,0,legit
B005959,0,legit
B005960,0,legit
B005961,0,legit
B005962,0,legit
B005963,0,legit
B005964,0,legit
B005965,0,legit
B005966,1,credit bustout: high value international + high loss
B005967,0,legit
B005968,0,legit
B005969,0,legit
B005970,1,burst/automation pattern in activity
B005971,0,legit
B005972,0,legit
B005973,0,legit
B005974,0,legit
B005975,0,legit
B005976,0,legit
B005977,1,shared infra across multiple fraud users
B005978,0,legit
B005979,0,legit
B005980,0,legit
B005981,0,legit
B005982,0,legit
B005983,0,legit
B005984,1,new user with risky infra + abnormal velocity
B005985,0,legit
B005986,0,legit
B005987,0,legit
B005988,0,legit
B005989,0,legit
B005990,0,legit
B005991,0,legit
B005992,0,legit
B005993,0,legit
B005994,0,legit
B005995,1,shared infra across multiple fraud users
B005996,0,legit
B005997,0,legit
B005998,1,user has abnormally high cancellation rate
B005999,0,legit
B006000,0,legit
B006001,0,legit
B006002,0,legit
B006003,0,legit
B006004,0,legit
B006005,0,legit
B006006,0,legit
B006007,0,legit
B006008,0,legit
B006009,0,legit
B006010,0,legit
B006011,1,burst/automation pattern in activity
B006012,0,legit
B006013,0,legit
B006014,0,legit
B006015,0,legit
B006016,0,legit
B006017,1,new device/ip + short lead time
B006018,0,legit
B006019,0,legit
B006020,0,legit
B006021,0,legit
B006022,0,legit
B006023,0,legit
B006024,0,legit
B006025,0,legit
B006026,0,legit
B006027,0,legit
B006028,0,legit
B006029,0,legit
B006030,0,legit
B006031,1,fraud user suspicious booking pattern
B006032,0,legit
B006033,0,legit
B006034,0,legit
B006035,0,legit
B006036,0,legit
B006037,0,legit
B006038,0,legit
B006039,0,legit
B006040,1,new user with risky infra + abnormal velocity
B006041,0,legit
B006042,0,legit
B006043,0,legit
B006044,1,burst/automation pattern in activity
B006045,0,legit
B006046,0,legit
B006047,0,legit
B006048,0,legit
B006049,0,legit
B006050,0,legit
B006051,0,legit
B006052,0,legit
B006053,0,legit
B006054,0,legit
B006055,0,legit
B006056,0,legit
B006057,0,legit
B006058,0,legit
B006059,0,legit
B006060,0,legit
B006061,0,legit
B006062,1,new device/ip + short lead time
B006063,0,legit
B006064,0,legit
B006065,0,legit
B006066,0,legit
B006067,0,legit
B006068,0,legit
B006069,0,legit
B006070,0,legit
B006071,0,legit
B006072,0,legit
B006073,0,legit
B006074,0,legit
B006075,1,credit bustout: high value international + high loss
B006076,0,legit
B006077,0,legit
B006078,0,legit
B006079,0,legit
B006080,0,legit
B006081,0,legit
B006082,0,legit
B006083,0,legit
B006084,0,legit
B006085,0,legit
B006086,0,legit
B006087,0,legit
B006088,0,legit
B006089,0,legit
B006090,0,legit
B006091,0,legit
B006092,0,legit
B006093,0,legit
B006094,0,legit
B006095,1,new device/ip + short lead time
B006096,0,legit
B006097,0,legit
B006098,0,legit
B006099,0,legit
B006100,0,legit
B006101,0,legit
B006102,0,legit
B006103,0,legit
B006104,0,legit
B006105,0,legit
B006106,0,legit
B006107,0,legit
B006108,0,legit
B006109,0,legit
B006110,1,burst/automation pattern in activity
B006111,0,legit
B006112,0,legit
B006113,0,legit
B006114,0,legit
B006115,0,legit
B006116,0,legit
B006117,0,legit
B006118,0,legit
B006119,1,new device/ip + short lead time
B006120,0,legit
B006121,0,legit
B006122,0,legit
B006123,0,legit
B006124,0,legit
B006125,0,legit
B006126,0,legit
B006127,0,legit
B006128,0,legit
B006129,0,legit
B006130,0,legit
B006131,0,legit
B006132,0,legit
B006133,0,legit
B006134,0,legit
B006135,0,legit
B006136,0,legit
B006137,0,legit
B006138,0,legit
B006139,0,legit
B006140,0,legit
B006141,0,legit
B006142,0,legit
B006143,0,legit
B006144,0,legit
B006145,0,legit
B006146,0,legit
B006147,0,legit
B006148,0,legit
B006149,0,legit
B006150,0,legit
B006151,1,new device/ip + short lead time
B006152,0,legit
B006153,0,legit
B006154,0,legit
B006155,1,credit bustout: high value international + high loss
B006156,0,legit
B006157,0,legit
B006158,0,legit
B006159,0,legit
B006160,0,legit
B006161,0,legit
B006162,0,legit
B006163,0,legit
B006164,0,legit
B006165,0,legit
B006166,0,legit
B006167,0,legit
B006168,0,legit
B006169,0,legit
B006170,1,shared infra across multiple fraud users
B006171,0,legit
B006172,0,legit
B006173,0,legit
B006174,0,legit
B006175,0,legit
B006176,0,legit
B006177,0,legit
B006178,0,legit
B006179,0,legit
B006180,0,legit
B006181,0,legit
B006182,0,legit
B006183,0,legit
B006184,0,legit
B006185,0,legit
B006186,0,legit
B006187,0,legit
B006188,0,legit
B006189,0,legit
B006190,0,legit
B006191,0,legit
B006192,0,legit
B006193,0,legit
B006194,0,legit
B006195,0,legit
B006196,0,legit
B006197,0,legit
B006198,0,legit
B006199,0,legit
B006200,1,credit bustout: high value international + high loss
B006201,0,legit
B006202,0,legit
B006203,1,burst/automation pattern in activity
B006204,0,legit
B006205,0,legit
B006206,1,credit bustout: high value international + high loss
B006207,0,legit
B006208,0,legit
B006209,0,legit
B006210,0,legit
B006211,0,legit
B006212,0,legit
B006213,0,legit
B006214,0,legit
B006215,1,new device/ip + short lead time
B006216,0,legit
B006217,0,legit
B006218,0,legit
B006219,0,legit
B006220,0,legit
B006221,0,legit
B006222,0,legit
B006223,0,legit
B006224,0,legit
B006225,0,legit
B006226,0,legit
B006227,0,legit
B006228,0,legit
B006229,0,legit
B006230,0,legit
B006231,0,legit
B006232,0,legit
B006233,0,legit
B006234,0,legit
B006235,0,legit
B006236,0,legit
B006237,0,legit
B006238,0,legit
B006239,0,legit
B006240,0,legit
B006241,0,legit
B006242,0,legit
B006243,1,shared infra across multiple fraud users
B006244,0,legit
B006245,0,legit
B006246,0,legit
B006247,0,legit
B006248,1,burst/automation pattern in activity
B006249,0,legit
B006250,0,legit
B006251,0,legit
B006252,0,legit
B006253,0,legit
B006254,0,legit
B006255,0,legit
B006256,0,legit
B006257,0,legit
B006258,1,new device/ip + short lead time
B006259,0,legit
B006260,0,legit
B006261,1,new device/ip + short lead time
B006262,0,legit
B006263,0,legit
B006264,0,legit
B006265,0,legit
B006266,0,legit
B006267,0,legit
B006268,0,legit
B006269,0,legit
B006270,1,new user with risky infra + abnormal velocity
B006271,0,legit
B006272,0,legit
B006273,0,legit
B006274,0,legit
B006275,0,legit
B006276,0,legit
B006277,0,legit
B006278,0,legit
B006279,0,legit
B006280,0,legit
B006281,0,legit
B006282,0,legit
B006283,1,credit bustout: high value international + high loss
B006284,0,legit
B006285,0,legit
B006286,0,legit
B006287,0,legit
B006288,0,legit
B006289,0,legit
B006290,0,legit
B006291,0,legit
B006292,0,legit
B006293,0,legit
B006294,0,legit
B006295,0,legit
B006296,0,legit
B006297,0,legit
B006298,0,legit
B006299,0,legit
B006300,0,legit
B006301,0,legit
B006302,1,shared infra across multiple fraud users
B006303,0,legit
B006304,0,legit
B006305,0,legit
B006306,0,legit
B006307,0,legit
B006308,0,legit
B006309,0,legit
B006310,0,legit
B006311,0,legit
B006312,0,legit
B006313,1,fraud user suspicious booking pattern
B006314,0,legit
B006315,0,legit
B006316,0,legit
B006317,0,legit
B006318,0,legit
B006319,0,legit
B006320,0,legit
B006321,0,legit
B006322,0,legit
B006323,0,legit
B006324,0,legit
B006325,1,user has abnormally high cancellation rate
B006326,0,legit
B006327,0,legit
B006328,0,legit
B006329,0,legit
B006330,0,legit
B006331,0,legit
B006332,0,legit
B006333,0,legit
B006334,0,legit
B006335,0,legit
B006336,0,legit
B006337,0,legit
B006338,0,legit
B006339,0,legit
B006340,1,user has abnormally high cancellation rate
B006341,0,legit
B006342,0,legit
B006343,0,legit
B006344,0,legit
B006345,1,fraud user suspicious booking pattern
B006346,0,legit
B006347,0,legit
B006348,0,legit
B006349,0,legit
B006350,0,legit
B006351,0,legit
B006352,0,legit
B006353,0,legit
B006354,0,legit
B006355,0,legit
B006356,0,legit
B006357,0,legit
B006358,0,legit
B006359,0,legit
B006360,0,legit
B006361,0,legit
B006362,0,legit
B006363,0,legit
B006364,0,legit
B006365,0,legit
B006366,1,new user with risky infra + abnormal velocity
B006367,0,legit
B006368,1,shared infra across multiple fraud users
B006369,0,legit
B006370,0,legit
B006371,0,legit
B006372,0,legit
B006373,0,legit
B006374,0,legit
B006375,0,legit
B006376,0,legit
B006377,0,legit
B006378,0,legit
B006379,0,legit
B006380,0,legit
B006381,0,legit
B006382,0,legit
B006383,0,legit
B006384,0,legit
B006385,0,legit
B006386,1,fraud user suspicious booking pattern
B006387,0,legit
B006388,0,legit
B006389,0,legit
B006390,0,legit
B006391,1,shared infra across multiple fraud users
B006392,0,legit
B006393,0,legit
B006394,0,legit
B006395,0,legit
B006396,0,legit
B006397,0,legit
B006398,0,legit
B006399,0,legit
B006400,1,burst/automation pattern in activity
B006401,0,legit
B006402,0,legit
B006403,0,legit
B006404,0,legit
B006405,0,legit
B006406,0,legit
B006407,1,credit bustout: high value international + high loss
B006408,0,legit
B006409,0,legit
B006410,0,legit
B006411,0,legit
B006412,0,legit
B006413,0,legit
B006414,0,legit
B006415,0,legit
B006416,0,legit
B006417,0,legit
B006418,0,legit
B006419,0,legit
B006420,0,legit
B006421,0,legit
B006422,1,shared infra across multiple fraud users
B006423,0,legit
B006424,0,legit
B006425,0,legit
B006426,0,legit
B006427,0,legit
B006428,0,legit
B006429,0,legit
B006430,1,credit bustout: high value international + high loss
B006431,1,burst/automation pattern in activity
B006432,0,legit
B006433,0,legit
B006434,0,legit
B006435,0,legit
B006436,0,legit
B006437,0,legit
B006438,0,legit
B006439,0,legit
B006440,0,legit
B006441,0,legit
B006442,0,legit
B006443,0,legit
B006444,0,legit
B006445,0,legit
B006446,0,legit
B006447,0,legit
B006448,0,legit
B006449,0,legit
B006450,0,legit
B006451,1,shared infra across multiple fraud users
B006452,0,legit
B006453,0,legit
B006454,0,legit
B006455,0,legit
B006456,0,legit
B006457,0,legit
B006458,0,legit
B006459,0,legit
B006460,0,legit
B006461,0,legit
B006462,0,legit
B006463,0,legit
B006464,0,legit
B006465,0,legit
B006466,0,legit
B006467,0,legit
B006468,0,legit
B006469,0,legit
B006470,1,credit bustout: high value international + high loss
B006471,0,legit
B006472,0,legit
B006473,0,legit
B006474,0,legit
B006475,0,legit
B006476,0,legit
B006477,1,shared infra across multiple fraud users
B006478,0,legit
B006479,0,legit
B006480,0,legit
B006481,0,legit
B006482,0,legit
B006483,0,legit
B006484,0,legit
B006485,0,legit
B006486,0,legit
B006487,0,legit
B006488,0,legit
B006489,0,legit
B006490,0,legit
B006491,0,legit
B006492,0,legit
B006493,0,legit
B006494,1,user has abnormally high cancellation rate
B006495,0,legit
B006496,1,new user with risky infra + abnormal velocity
B006497,0,legit
B006498,0,legit
B006499,0,legit
B006500,0,legit
B006501,0,legit
B006502,0,legit
B006503,0,legit
B006504,0,legit
B006505,0,legit
B006506,0,legit
B006507,0,legit
B006508,0,legit
B006509,0,legit
B006510,1,shared infra across multiple fraud users
B006511,0,legit
B006512,0,legit
B006513,0,legit
B006514,0,legit
B006515,0,legit
B006516,0,legit
B006517,0,legit
B006518,0,legit
B006519,1,shared infra across multiple fraud users
B006520,0,legit
B006521,0,legit
B006522,0,legit
B006523,0,legit
B006524,0,legit
B006525,0,legit
B006526,0,legit
B006527,0,legit
B006528,1,burst/automation pattern in activity
B006529,0,legit
B006530,0,legit
B006531,0,legit
B006532,0,legit
B006533,0,legit
B006534,0,legit
B006535,0,legit
B006536,0,legit
B006537,0,legit
B006538,0,legit
B006539,0,legit
B006540,0,legit
B006541,1,credit bustout: high value international + high loss
B006542,0,legit
B006543,0,legit
B006544,0,legit
B006545,0,legit
B006546,1,shared infra across multiple fraud users
B006547,0,legit
B006548,0,legit
B006549,0,legit
B006550,0,legit
B006551,0,legit
B006552,0,legit
B006553,0,legit
B006554,0,legit
B006555,0,legit
B006556,0,legit
B006557,0,legit
B006558,0,legit
B006559,0,legit
B006560,0,legit
B006561,1,credit bustout: high value international + high loss
B006562,0,legit
B006563,0,legit
B006564,0,legit
B006565,0,legit
B006566,0,legit
B006567,0,legit
B006568,0,legit
B006569,0,legit
B006570,0,legit
B006571,0,legit
B006572,0,legit
B006573,0,legit
B006574,0,legit
B006575,0,legit
B006576,0,legit
B006577,1,burst/automation pattern in activity
B006578,1,new device/ip + short lead time
B006579,0,legit
B006580,1,new device/ip + short lead time
B006581,0,legit
B006582,0,legit
B006583,1,burst/automation pattern in activity
B006584,0,legit
B006585,1,burst/automation pattern in activity
B006586,0,legit
B006587,0,legit
B006588,0,legit
B006589,0,legit
B006590,0,legit
B006591,0,legit
B006592,0,legit
B006593,0,legit
B006594,0,legit
B006595,0,legit
B006596,0,legit
B006597,1,shared infra across multiple fraud users
B006598,0,legit
B006599,0,legit
B006600,0,legit
B006601,0,legit
B006602,0,legit
B006603,0,legit
B006604,0,legit
B006605,0,legit
B006606,0,legit
B006607,1,user has abnormally high cancellation rate
B006608,0,legit
B006609,0,legit
B006610,0,legit
B006611,0,legit
B006612,0,legit
B006613,0,legit
B006614,0,legit
B006615,0,legit
B006616,0,legit
B006617,1,new user with risky infra + abnormal velocity
B006618,0,legit
B006619,0,legit
B006620,0,legit
B006621,0,legit
B006622,0,legit
B006623,0,legit
B006624,0,legit
B006625,0,legit
B006626,0,legit
B006627,0,legit
B006628,0,legit
B006629,0,legit
B006630,0,legit
B006631,0,legit
B006632,0,legit
B006633,0,legit
B006634,1,burst/automation pattern in activity
B006635,0,legit
B006636,0,legit
B006637,0,legit
B006638,0,legit
B006639,0,legit
B006640,0,legit
B006641,0,legit
B006642,0,legit
B006643,0,legit
B006644,0,legit
B006645,0,legit
B006646,0,legit
B006647,0,legit
B006648,1,new device/ip + short lead time
B006649,1,new device/ip + short lead time
B006650,0,legit
B006651,0,legit
B006652,0,legit
B006653,0,legit
B006654,0,legit
B006655,0,legit
B006656,0,legit
B006657,0,legit
B006658,0,legit
B006659,0,legit
B006660,0,legit
B006661,0,legit
B006662,0,legit
B006663,0,legit
B006664,0,legit
B006665,0,legit
B006666,0,legit
B006667,0,legit
B006668,0,legit
B006669,0,legit
B006670,0,legit
B006671,0,legit
B006672,1,credit bustout: high value international + high loss
B006673,0,legit
B006674,0,legit
B006675,0,legit
B006676,0,legit
B006677,0,legit
B006678,0,legit
B006679,0,legit
B006680,0,legit
B006681,1,user has abnormally high cancellation rate
B006682,0,legit
B006683,1,burst/automation pattern in activity
B006684,0,legit
B006685,0,legit
B006686,0,legit
B006687,0,legit
B006688,0,legit
B006689,0,legit
B006690,0,legit
B006691,0,legit
B006692,0,legit
B006693,0,legit
B006694,0,legit
B006695,0,legit
B006696,0,legit
B006697,0,legit
B006698,0,legit
B006699,0,legit
B006700,0,legit
B006701,0,legit
B006702,0,legit
B006703,0,legit
B006704,0,legit
B006705,0,legit
B006706,0,legit
B006707,0,legit
B006708,0,legit
B006709,0,legit
B006710,0,legit
B006711,0,legit
B006712,0,legit
B006713,0,legit
B006714,0,legit
B006715,0,legit
B006716,1,burst/automation pattern in activity
B006717,0,legit
B006718,0,legit
B006719,0,legit
B006720,0,legit
B006721,0,legit
B006722,0,legit
B006723,0,legit
B006724,0,legit
B006725,0,legit
B006726,0,legit
B006727,0,legit
B006728,0,legit
B006729,1,credit bustout: high value international + high loss
B006730,0,legit
B006731,0,legit
B006732,0,legit
B006733,0,legit
B006734,0,legit
B006735,0,legit
B006736,0,legit
B006737,0,legit
B006738,0,legit
B006739,0,legit
B006740,0,legit
B006741,0,legit
B006742,0,legit
B006743,0,legit
B006744,0,legit
B006745,0,legit
B006746,0,legit
B006747,0,legit
B006748,0,legit
B006749,1,new device/ip + short lead time
B006750,0,legit
B006751,0,legit
B006752,0,legit
B006753,0,legit
B006754,1,new user with risky infra + abnormal velocity
B006755,0,legit
B006756,0,legit
B006757,0,legit
B006758,0,legit
B006759,0,legit
B006760,0,legit
B006761,0,legit
B006762,0,legit
B006763,0,legit
B006764,0,legit
B006765,0,legit
B006766,0,legit
B006767,0,legit
B006768,0,legit
B006769,1,user has abnormally high cancellation rate
B006770,1,credit bustout: high value international + high loss
B006771,0,legit
B006772,0,legit
B006773,0,legit
B006774,0,legit
B006775,0,legit
B006776,0,legit
B006777,0,legit
B006778,0,legit
B006779,0,legit
B006780,0,legit
B006781,0,legit
B006782,1,new device/ip + short lead time
B006783,0,legit
B006784,0,legit
B006785,0,legit
B006786,0,legit
B006787,0,legit
B006788,1,new user with risky infra + abnormal velocity
B006789,0,legit
B006790,0,legit
B006791,0,legit
B006792,0,legit
B006793,0,legit
B006794,0,legit
B006795,0,legit
B006796,0,legit
B006797,0,legit
B006798,0,legit
B006799,0,legit
B006800,0,legit
B006801,0,legit
B006802,0,legit
B006803,0,legit
B006804,0,legit
B006805,0,legit
B006806,0,legit
B006807,0,legit
B006808,0,legit
B006809,1,shared infra across multiple fraud users
B006810,0,legit
B006811,0,legit
B006812,0,legit
B006813,0,legit
B006814,0,legit
B006815,0,legit
B006816,0,legit
B006817,0,legit
B006818,1,shared infra across multiple fraud users
B006819,0,legit
B006820,0,legit
B006821,0,legit
B006822,0,legit
B006823,0,legit
B006824,0,legit
B006825,0,legit
B006826,0,legit
B006827,0,legit
B006828,0,legit
B006829,0,legit
B006830,1,new user with risky infra + abnormal velocity
B006831,0,legit
B006832,0,legit
B006833,0,legit
B006834,0,legit
B006835,0,legit
B006836,0,legit
B006837,0,legit
B006838,0,legit
B006839,0,legit
B006840,0,legit
B006841,0,legit
B006842,0,legit
B006843,1,shared infra across multiple fraud users
B006844,0,legit
B006845,0,legit
B006846,0,legit
B006847,0,legit
B006848,0,legit
B006849,0,legit
B006850,0,legit
B006851,0,legit
B006852,0,legit
B006853,0,legit
B006854,0,legit
B006855,0,legit
B006856,0,legit
B006857,0,legit
B006858,0,legit
B006859,0,legit
B006860,0,legit
B006861,0,legit
B006862,0,legit
B006863,0,legit
B006864,0,legit
B006865,0,legit
B006866,0,legit
B006867,0,legit
B006868,0,legit
B006869,0,legit
B006870,0,legit
B006871,0,legit
B006872,0,legit
B006873,0,legit
B006874,0,legit
B006875,0,legit
B006876,0,legit
B006877,0,legit
B006878,0,legit
B006879,0,legit
B006880,0,legit
B006881,0,legit
B006882,0,legit
B006883,0,legit
B006884,0,legit
B006885,0,legit
B006886,0,legit
B006887,0,legit
B006888,1,new device/ip + short lead time
B006889,0,legit
B006890,0,legit
B006891,0,legit
B006892,0,legit
B006893,0,legit
B006894,0,legit
B006895,0,legit
B006896,0,legit
B006897,0,legit
B006898,0,legit
B006899,0,legit
B006900,0,legit
B006901,0,legit
B006902,0,legit
B006903,0,legit
B006904,0,legit
B006905,0,legit
B006906,0,legit
B006907,0,legit
B006908,0,legit
B006909,0,legit
B006910,0,legit
B006911,0,legit
B006912,0,legit
B006913,0,legit
B006914,1,new user with risky infra + abnormal velocity
B006915,0,legit
B006916,0,legit
B006917,0,legit
B006918,0,legit
B006919,0,legit
B006920,0,legit
B006921,0,legit
B006922,1,credit bustout: high value international + high loss
B006923,0,legit
B006924,0,legit
B006925,0,legit
B006926,0,legit
B006927,1,user has abnormally high cancellation rate
B006928,0,legit
B006929,0,legit
B006930,1,new device/ip + short lead time
B006931,0,legit
B006932,0,legit
B006933,0,legit
B006934,0,legit
B006935,0,legit
B006936,0,legit
B006937,0,legit
B006938,0,legit
B006939,0,legit
B006940,1,burst/automation pattern in activity
B006941,1,new user with risky infra + abnormal velocity
B006942,0,legit
B006943,0,legit
B006944,0,legit
B006945,0,legit
B006946,0,legit
B006947,1,shared infra across multiple fraud users
B006948,0,legit
B006949,0,legit
B006950,0,legit
B006951,0,legit
B006952,0,legit
B006953,0,legit
B006954,1,user has abnormally high cancellation rate
B006955,0,legit
B006956,1,credit bustout: high value international + high loss
B006957,0,legit
B006958,0,legit
B006959,1,burst/automation pattern in activity
B006960,0,legit
B006961,0,legit
B006962,0,legit
B006963,1,new user with risky infra + abnormal velocity
B006964,0,legit
B006965,1,user has abnormally high cancellation rate
B006966,0,legit
B006967,0,legit
B006968,0,legit
B006969,0,legit
B006970,0,legit
B006971,0,legit
B006972,0,legit
B006973,0,legit
B006974,0,legit
B006975,0,legit
B006976,0,legit
B006977,0,legit
B006978,0,legit
B006979,0,legit
B006980,0,legit
B006981,0,legit
B006982,0,legit
B006983,0,legit
B006984,0,legit
B006985,0,legit
B006986,0,legit
B006987,0,legit
B006988,0,legit
B006989,0,legit
B006990,0,legit
B006991,0,legit
B006992,0,legit
B006993,0,legit
B006994,1,shared infra across multiple fraud users
B006995,0,legit
B006996,0,legit
B006997,0,legit
B006998,0,legit
B006999,0,legit
B007000,0,legit
B007001,0,legit
B007002,0,legit
B007003,0,legit
B007004,0,legit
B007005,0,legit
B007006,0,legit
B007007,0,legit
B007008,0,legit
B007009,0,legit
B007010,0,legit
B007011,0,legit
B007012,0,legit
B007013,0,legit
B007014,0,legit
B007015,0,legit
B007016,0,legit
B007017,0,legit
B007018,0,legit
B007019,0,legit
B007020,0,legit
B007021,0,legit
B007022,0,legit
B007023,0,legit
B007024,0,legit
B007025,0,legit
B007026,0,legit
B007027,0,legit
B007028,0,legit
B007029,0,legit
B007030,0,legit
B007031,0,legit
B007032,0,legit
B007033,0,legit
B007034,0,legit
B007035,0,legit
B007036,0,legit
B007037,0,legit
B007038,0,legit
B007039,0,legit
B007040,0,legit
B007041,0,legit
B007042,0,legit
B007043,1,new device/ip + short lead time
B007044,0,legit
B007045,0,legit
B007046,0,legit
B007047,0,legit
B007048,0,legit
B007049,0,legit
B007050,0,legit
B007051,0,legit
B007052,0,legit
B007053,0,legit
