booking_id,booking_ts,agency_id,user_id,product_type,route_type,origin_country,dest_country,lead_time_days,booking_value,passengers_count,payment_method,booking_status
B000254,2025-01-31 22:32:00,A0147,U00596,package,domestic,UK,UK,18,151.45,2,card,confirmed
B000255,2025-05-19 05:21:00,A0046,U00220,flight,domestic,SG,SG,15,310.98,2,card,confirmed
B000256,2025-05-25 04:06:00,A0184,U00696,hotel,international,US,IN,48,3685.93,1,credit_line,confirmed
B000257,2025-10-05 19:54:00,A0176,U00292,flight,international,IN,US,33,1820.9,3,card,confirmed
B000258,2025-02-21 17:14:00,A0131,U00473,flight,international,IN,FR,78,1340.52,2,credit_line,confirmed
B000259,2025-07-19 12:32:00,A0104,U00554,flight,domestic,IN,IN,16,131.48,2,card,confirmed
B000260,2025-05-21 10:52:00,A0181,U00477,flight,international,US,DE,57,516.59,1,credit_line,confirmed
B000261,2025-08-13 17:19:00,A0194,U00357,hotel,domestic,IN,IN,13,129.1,5,credit_line,confirmed
B000262,2025-08-22 23:40:00,A0072,U00230,hotel,domestic,US,US,15,300.86,2,card,confirmed
B000263,2025-09-24 21:25:00,A0029,U00176,hotel,international,IN,UK,83,706.69,3,credit_line,confirmed
B000264,2025-06-25 00:51:00,A0141,U00592,flight,domestic,IN,IN,7,394.67,1,credit_line,confirmed
B000265,2025-03-12 13:31:00,A0146,U00134,hotel,domestic,IN,IN,14,161.86,4,credit_line,confirmed
B000266,2025-01-12 10:48:00,A0176,U00201,hotel,domestic,AE,AE,6,107.14,1,card,confirmed
B000267,2025-05-12 21:13:00,A0140,U00210,package,international,UK,TH,31,1545.63,7,credit_line,confirmed
B000268,2025-09-22 08:25:00,A0029,U00744,hotel,domestic,IN,IN,15,123.87,2,credit_line,confirmed
B000269,2025-01-13 18:34:00,A0132,U00577,flight,domestic,US,US,17,321.7,1,credit_line,confirmed
B000270,2025-05-03 21:38:00,A0138,U00023,flight,domestic,IN,IN,5,127.91,3,bank,pending
B000271,2025-02-11 04:52:00,A0179,U00517,flight,domestic,SG,SG,12,65.55,2,credit_line,confirmed
B000272,2025-04-27 22:17:00,A0139,U00404,hotel,international,UK,US,1,951.72,2,credit_line,pending
B000273,2025-01-30 14:28:00,A0168,U00531,flight,domestic,IN,IN,3,83.83,4,credit_line,confirmed
B000274,2025-11-30 06:18:00,A0196,U00209,hotel,international,IN,TH,87,2220.91,2,credit_line,confirmed
B000275,2025-02-06 02:33:00,A0081,U00060,flight,international,IN,TH,3,2632.67,1,credit_line,confirmed
B000276,2025-04-29 08:58:00,A0050,U00640,flight,domestic,IN,IN,18,145.52,1,credit_line,confirmed
B000277,2025-11-09 16:41:00,A0124,U00215,flight,domestic,US,US,7,472.26,6,credit_line,confirmed
B000278,2025-11-29 10:40:00,A0142,U00268,flight,domestic,US,US,14,126.02,2,card,confirmed
B000279,2025-12-18 15:17:00,A0170,U00654,hotel,international,UK,TH,18,1092.06,2,card,confirmed
B000280,2025-01-06 22:19:00,A0037,U00296,flight,domestic,UK,UK,11,110.35,1,card,confirmed
B000281,2025-04-02 21:35:00,A0189,U00452,hotel,domestic,IN,IN,7,79.53,2,credit_line,confirmed
B000282,2025-10-10 07:21:00,A0033,U00535,flight,international,IN,IN,1,17677.37,2,credit_line,confirmed
B000283,2025-06-16 21:10:00,A0087,U00590,flight,domestic,UK,UK,8,456.32,2,credit_line,confirmed
B000284,2025-05-24 15:53:00,A0098,U00144,hotel,international,AE,TH,26,998.69,8,credit_line,confirmed
B000285,2025-08-05 03:31:00,A0145,U00464,flight,international,SG,TH,21,1341.85,2,credit_line,pending
B000286,2025-12-04 19:56:00,A0026,U00111,hotel,domestic,UK,UK,1,100.78,8,credit_line,confirmed
B000287,2025-09-09 05:59:00,A0134,U00734,hotel,international,IN,DE,12,919.09,1,card,confirmed
B000288,2025-03-15 06:14:00,A0108,U00141,hotel,international,IN,AE,17,493.0,6,credit_line,confirmed
B000289,2025-06-06 22:37:00,A0011,U00516,flight,domestic,UK,UK,3,456.35,2,credit_line,confirmed
B000290,2025-02-05 23:18:00,A0188,U00638,flight,domestic,AE,AE,19,103.5,1,credit_line,confirmed
B000291,2025-10-19 03:10:00,A0006,U00316,hotel,international,UK,AE,25,1338.08,3,credit_line,pending
B000292,2025-07-07 04:58:00,A0001,U00446,hotel,international,IN,SG,89,3748.69,2,bank,confirmed
B000293,2025-02-16 22:13:00,A0194,U00357,hotel,domestic,IN,IN,1,213.33,2,credit_line,confirmed
B000294,2025-11-21 15:48:00,A0041,U00519,flight,domestic,IN,IN,4,189.27,1,credit_line,pending
B000295,2025-05-04 04:38:00,A0146,U00609,flight,international,UK,FR,21,1649.27,3,credit_line,confirmed
B000296,2025-08-28 16:03:00,A0039,U00074,flight,domestic,AE,AE,11,99.06,1,credit_line,confirmed
B000297,2025-07-13 13:47:00,A0041,U00564,hotel,international,IN,FR,16,409.79,2,credit_line,pending
B000298,2025-08-16 20:05:00,A0141,U00417,flight,international,AE,SG,78,1558.64,6,card,confirmed
B000299,2025-01-30 13:57:00,A0060,U00462,flight,international,AE,SG,79,1449.66,1,credit_line,confirmed
B000300,2025-10-30 17:35:00,A0113,U00046,hotel,international,IN,DE,48,1640.52,6,credit_line,confirmed
B000301,2025-07-31 00:55:00,A0082,U00257,flight,domestic,IN,IN,18,49.75,2,card,confirmed
B000302,2025-03-02 09:38:00,A0194,U00064,flight,international,IN,DE,25,558.69,1,bank,confirmed
B000303,2025-07-14 07:57:00,A0053,U00466,flight,domestic,IN,IN,14,213.47,4,credit_line,confirmed
B000304,2025-12-02 05:57:00,A0143,U00107,flight,international,AE,FR,19,1201.16,3,bank,confirmed
B000305,2025-04-28 04:49:00,A0029,U00276,flight,domestic,IN,IN,9,329.79,1,credit_line,confirmed
B000306,2025-09-05 16:28:00,A0050,U00758,flight,domestic,IN,IN,1,236.42,1,credit_line,confirmed
B000307,2025-09-08 00:13:00,A0159,U00350,flight,domestic,IN,IN,7,386.14,2,credit_line,confirmed
B000308,2025-08-15 08:49:00,A0181,U00347,flight,international,IN,AE,38,2790.09,1,bank,confirmed
B000309,2025-09-30 15:39:00,A0165,U00006,flight,domestic,US,US,10,280.49,4,credit_line,confirmed
B000310,2025-06-15 07:58:00,A0037,U00633,hotel,domestic,IN,IN,2,188.31,1,credit_line,confirmed
B000311,2025-06-16 18:20:00,A0124,U00288,flight,international,SG,FR,28,1655.5,4,credit_line,confirmed
B000312,2025-10-10 22:35:00,A0069,U00055,flight,international,IN,TH,18,1768.62,3,credit_line,confirmed
B000313,2025-01-30 20:56:00,A0007,U00337,flight,domestic,UK,UK,14,387.47,7,credit_line,pending
B000314,2025-11-05 06:08:00,A0009,U00490,flight,domestic,US,US,13,164.76,1,card,confirmed
B000315,2025-07-18 21:40:00,A0179,U00079,flight,domestic,IN,IN,16,252.76,1,card,confirmed
B000316,2025-08-21 05:04:00,A0133,U00338,flight,international,UK,FR,35,541.26,3,credit_line,confirmed
B000317,2025-05-10 17:27:00,A0087,U00668,hotel,international,IN,IN,4,1046.46,5,credit_line,confirmed
B000318,2025-11-09 00:23:00,A0099,U00250,flight,international,IN,FR,57,1554.55,1,credit_line,confirmed
B000319,2025-10-07 23:29:00,A0156,U00732,hotel,domestic,IN,IN,11,246.71,5,credit_line,confirmed
B000320,2025-01-19 10:47:00,A0010,U00114,flight,domestic,IN,IN,6,282.22,1,credit_line,confirmed
B000321,2025-11-12 02:19:00,A0084,U00489,flight,international,IN,UK,25,838.69,2,credit_line,confirmed
B000322,2025-02-13 13:08:00,A0012,U00106,flight,domestic,IN,IN,10,206.46,1,card,confirmed
B000323,2025-03-29 15:26:00,A0066,U00691,hotel,domestic,IN,IN,9,152.26,1,credit_line,pending
B000324,2025-11-17 09:25:00,A0015,U00419,flight,domestic,UK,UK,6,551.13,4,credit_line,confirmed
B000325,2025-08-02 08:48:00,A0123,U00254,flight,international,IN,FR,9,503.14,1,credit_line,confirmed
B000326,2025-06-13 23:09:00,A0060,U00376,flight,international,IN,US,77,5332.95,2,credit_line,confirmed
B000327,2025-12-11 09:51:00,A0193,U00034,flight,domestic,AE,AE,7,290.45,1,credit_line,confirmed
B000328,2025-07-19 01:20:00,A0026,U00743,package,international,IN,SG,27,231.98,4,credit_line,confirmed
B000329,2025-03-05 08:57:00,A0107,U00327,flight,domestic,IN,IN,2,152.32,4,credit_line,failed
B000330,2025-01-03 10:35:00,A0190,U00027,hotel,domestic,IN,IN,8,229.32,3,card,pending
B000331,2025-06-14 16:25:00,A0106,U00550,hotel,domestic,AE,AE,13,195.04,4,credit_line,confirmed
B000332,2025-01-16 21:13:00,A0026,U00412,flight,domestic,IN,IN,2,82.43,2,credit_line,confirmed
B000333,2025-07-11 13:51:00,A0167,U00133,flight,domestic,US,US,14,105.89,2,credit_line,confirmed
B000334,2025-06-08 16:17:00,A0038,U00767,hotel,international,IN,US,84,1447.44,2,credit_line,pending
B000335,2025-05-09 10:52:00,A0064,U00504,flight,domestic,IN,IN,13,93.28,3,credit_line,confirmed
B000336,2025-12-21 07:57:00,A0118,U00101,flight,domestic,IN,IN,13,317.16,2,credit_line,confirmed
B000337,2025-10-15 21:06:00,A0172,U00476,hotel,domestic,US,US,19,173.02,1,card,confirmed
B000338,2025-09-14 13:12:00,A0166,U00677,hotel,domestic,SG,SG,3,277.42,1,credit_line,confirmed
B000339,2025-06-19 06:41:00,A0172,U00552,hotel,domestic,IN,IN,14,109.23,3,bank,confirmed
B000340,2025-06-18 15:01:00,A0179,U00642,hotel,domestic,IN,IN,4,95.06,2,credit_line,confirmed
B000341,2025-01-09 22:35:00,A0102,U00080,flight,international,AE,SG,9,2621.31,9,credit_line,pending
B000342,2025-10-30 10:05:00,A0026,U00796,flight,international,IN,TH,8,1283.62,2,credit_line,confirmed
B000343,2025-08-26 10:45:00,A0147,U00442,flight,international,SG,DE,84,457.4,1,card,confirmed
B000344,2025-01-05 11:37:00,A0059,U00322,hotel,international,AE,AE,1,15770.8,1,credit_line,confirmed
B000345,2025-01-23 23:04:00,A0012,U00658,package,international,IN,US,3,1525.17,3,credit_line,confirmed
B000346,2025-05-26 15:27:00,A0007,U00402,flight,domestic,IN,IN,19,88.9,2,credit_line,confirmed
B000347,2025-04-22 08:33:00,A0145,U00259,flight,domestic,UK,UK,3,41.9,3,credit_line,confirmed
B000348,2025-06-14 12:07:00,A0130,U00740,flight,domestic,AE,AE,4,87.44,1,credit_line,confirmed
B000349,2025-10-23 03:57:00,A0047,U00437,hotel,domestic,UK,UK,4,307.14,4,credit_line,confirmed
B000350,2025-05-28 22:57:00,A0046,U00220,flight,international,IN,AE,80,431.46,6,credit_line,confirmed
B000351,2025-11-27 13:35:00,A0102,U00080,flight,domestic,SG,SG,3,338.94,1,card,confirmed
B000352,2025-08-23 02:08:00,A0038,U00767,package,domestic,IN,IN,17,233.05,3,card,confirmed
B000353,2025-03-03 21:42:00,A0103,U00545,hotel,domestic,IN,IN,9,132.66,1,credit_line,confirmed
B000354,2025-01-20 04:03:00,A0195,U00704,flight,international,SG,DE,87,2831.52,1,card,confirmed
B000355,2025-02-19 00:45:00,A0012,U00082,package,international,UK,TH,55,556.06,1,credit_line,confirmed
B000356,2025-07-15 16:07:00,A0080,U00707,flight,domestic,IN,IN,14,142.03,2,credit_line,confirmed
B000357,2025-09-05 04:50:00,A0014,U00138,flight,international,UK,FR,44,1270.04,6,credit_line,pending
B000358,2025-07-21 02:44:00,A0172,U00078,flight,international,SG,TH,23,991.21,4,credit_line,confirmed
B000359,2025-05-29 16:37:00,A0040,U00311,hotel,domestic,IN,IN,1,205.61,1,card,confirmed
B000360,2025-11-21 02:47:00,A0076,U00625,hotel,domestic,US,US,4,274.15,2,card,confirmed
B000361,2025-03-18 15:33:00,A0020,U00742,flight,domestic,AE,AE,10,142.14,1,credit_line,confirmed
B000362,2025-07-05 10:14:00,A0069,U00750,package,domestic,SG,SG,15,451.48,2,credit_line,confirmed
B000363,2025-01-14 03:09:00,A0008,U00666,flight,international,AE,FR,43,726.25,2,credit_line,confirmed
B000364,2025-07-08 09:01:00,A0114,U00794,hotel,domestic,AE,AE,6,170.76,4,credit_line,confirmed
B000365,2025-06-23 14:15:00,A0175,U00726,hotel,domestic,UK,UK,3,253.26,5,credit_line,confirmed
B000366,2025-10-31 20:18:00,A0172,U00078,flight,international,IN,SG,37,1176.92,1,credit_line,confirmed
B000367,2025-03-30 12:23:00,A0004,U00154,flight,domestic,IN,IN,19,90.33,3,credit_line,confirmed
B000368,2025-03-12 12:16:00,A0131,U00616,hotel,domestic,US,US,4,195.12,2,credit_line,confirmed
B000369,2025-06-24 23:41:00,A0024,U00478,flight,domestic,UK,UK,19,116.47,2,card,confirmed
B000370,2025-12-07 15:33:00,A0129,U00780,hotel,domestic,IN,IN,14,512.53,1,credit_line,confirmed
B000371,2025-08-18 23:05:00,A0131,U00481,flight,domestic,IN,IN,4,436.6,1,credit_line,confirmed
B000372,2025-05-06 11:25:00,A0164,U00697,hotel,international,SG,AE,63,1431.75,5,credit_line,confirmed
B000373,2025-12-12 07:55:00,A0020,U00742,flight,domestic,IN,IN,19,168.89,1,credit_line,confirmed
B000374,2025-04-15 14:19:00,A0163,U00369,flight,international,IN,IN,58,2666.97,6,credit_line,confirmed
B000375,2025-01-01 00:05:00,A0081,U00432,flight,domestic,IN,IN,1,383.46,1,card,confirmed
B000376,2025-06-12 14:32:00,A0160,U00563,hotel,domestic,AE,AE,15,258.28,2,card,confirmed
B000377,2025-07-06 22:22:00,A0082,U00351,flight,international,IN,UK,89,3301.62,3,credit_line,confirmed
B000378,2025-11-30 22:35:00,A0193,U00391,flight,domestic,SG,SG,9,243.23,1,credit_line,confirmed
B000379,2025-10-02 21:02:00,A0039,U00174,package,international,SG,FR,32,1457.71,8,credit_line,confirmed
B000380,2025-05-21 22:25:00,A0130,U00496,hotel,international,AE,US,28,1597.77,3,credit_line,confirmed
B000381,2025-09-02 12:51:00,A0077,U00538,flight,domestic,IN,IN,19,144.39,1,credit_line,confirmed
B000382,2025-06-04 18:33:00,A0187,U00086,package,domestic,IN,IN,16,305.81,4,credit_line,confirmed
B000383,2025-06-04 09:22:00,A0029,U00398,hotel,international,IN,AE,67,1149.61,9,card,confirmed
B000384,2025-01-15 11:55:00,A0082,U00607,flight,international,AE,IN,1,11529.09,1,credit_line,confirmed
B000385,2025-07-11 02:41:00,A0006,U00316,flight,domestic,SG,SG,18,169.27,4,card,confirmed
B000386,2025-01-23 12:00:00,A0152,U00053,hotel,domestic,IN,IN,13,254.78,9,card,confirmed
B000387,2025-11-19 16:34:00,A0176,U00292,hotel,domestic,UK,UK,8,226.9,1,credit_line,confirmed
B000388,2025-02-17 15:27:00,A0041,U00564,flight,domestic,UK,UK,7,343.18,1,credit_line,confirmed
B000389,2025-07-21 03:27:00,A0149,U00099,flight,international,IN,DE,88,920.9,3,card,confirmed
B000390,2025-10-17 13:41:00,A0119,U00791,flight,domestic,IN,IN,12,142.9,8,credit_line,confirmed
B000391,2025-03-12 04:56:00,A0037,U00633,flight,domestic,UK,UK,18,291.64,3,credit_line,confirmed
B000392,2025-07-01 14:58:00,A0117,U00124,flight,domestic,UK,UK,15,503.9,2,credit_line,confirmed
B000393,2025-02-28 13:35:00,A0153,U00185,flight,domestic,US,US,12,170.83,1,bank,confirmed
B000394,2025-09-10 04:13:00,A0049,U00553,hotel,domestic,IN,IN,6,279.39,7,card,confirmed
B000395,2025-02-26 18:28:00,A0168,U00319,hotel,domestic,US,US,17,122.94,1,credit_line,confirmed
B000396,2025-02-15 06:35:00,A0045,U00511,flight,domestic,IN,IN,4,152.86,1,credit_line,confirmed
B000397,2025-07-29 05:26:00,A0050,U00640,flight,domestic,IN,IN,12,204.72,2,credit_line,confirmed
B000398,2025-02-19 16:20:00,A0147,U00596,flight,domestic,AE,AE,17,236.7,2,credit_line,pending
B000399,2025-08-24 11:32:00,A0174,U00463,flight,domestic,IN,IN,5,227.85,1,credit_line,confirmed
B000400,2025-01-09 03:55:00,A0092,U00569,package,international,SG,DE,33,1142.5,1,credit_line,confirmed
B000401,2025-09-21 23:29:00,A0191,U00622,hotel,international,IN,DE,8,519.84,1,credit_line,confirmed
B000402,2025-04-04 17:22:00,A0076,U00625,flight,domestic,US,US,8,98.49,1,card,confirmed
B000403,2025-06-28 07:20:00,A0011,U00044,flight,domestic,AE,AE,16,410.37,9,credit_line,confirmed
B000404,2025-01-12 22:15:00,A0033,U00535,flight,international,US,UK,1,17550.54,1,credit_line,confirmed
B000405,2025-12-01 09:03:00,A0037,U00146,hotel,domestic,IN,IN,15,196.13,5,credit_line,confirmed
B000406,2025-02-02 09:09:00,A0014,U00395,flight,international,SG,SG,33,1511.25,4,credit_line,confirmed
B000407,2025-05-05 05:12:00,A0098,U00019,hotel,international,IN,DE,10,6024.58,3,credit_line,pending
B000408,2025-11-24 01:30:00,A0008,U00467,hotel,domestic,AE,AE,2,172.68,3,credit_line,pending
B000409,2025-08-18 14:57:00,A0114,U00738,flight,domestic,UK,UK,18,347.21,2,credit_line,pending
B000410,2025-04-22 04:14:00,A0052,U00227,hotel,domestic,IN,IN,7,116.79,2,credit_line,confirmed
B000411,2025-02-10 05:41:00,A0022,U00429,hotel,domestic,IN,IN,9,151.05,6,card,confirmed
B000412,2025-08-01 05:37:00,A0082,U00131,hotel,international,UK,DE,31,1827.85,4,credit_line,confirmed
B000413,2025-01-12 03:20:00,A0040,U00311,package,international,AE,FR,9,2004.02,1,credit_line,confirmed
B000414,2025-02-18 11:26:00,A0073,U00266,flight,domestic,IN,IN,12,247.78,1,credit_line,confirmed
B000415,2025-05-20 00:51:00,A0168,U00531,flight,domestic,AE,AE,10,204.37,1,credit_line,confirmed
B000416,2025-02-08 19:56:00,A0046,U00175,hotel,domestic,AE,AE,10,191.75,1,credit_line,confirmed
B000417,2025-10-02 15:47:00,A0165,U00727,hotel,domestic,SG,SG,13,401.92,8,credit_line,confirmed
B000418,2025-10-10 04:19:00,A0050,U00758,package,domestic,IN,IN,5,455.73,2,credit_line,confirmed
B000419,2025-05-09 14:57:00,A0172,U00670,flight,international,AE,SG,2,1250.62,1,credit_line,confirmed
B000420,2025-05-21 02:30:00,A0143,U00663,hotel,domestic,SG,SG,10,195.17,3,credit_line,pending
B000421,2025-06-02 16:14:00,A0029,U00276,flight,domestic,UK,UK,6,171.79,2,credit_line,confirmed
B000422,2025-08-21 18:46:00,A0082,U00131,flight,domestic,US,US,11,152.65,1,credit_line,confirmed
B000423,2025-04-15 11:14:00,A0053,U00466,flight,domestic,IN,IN,4,305.41,1,credit_line,confirmed
B000424,2025-12-17 14:29:00,A0008,U00467,flight,domestic,IN,IN,2,182.25,1,credit_line,confirmed
B000425,2025-04-12 17:14:00,A0173,U00024,flight,domestic,IN,IN,6,225.44,2,bank,confirmed
B000426,2025-07-01 18:25:00,A0080,U00707,hotel,domestic,IN,IN,13,250.86,4,credit_line,confirmed
B000427,2025-09-04 09:40:00,A0134,U00734,flight,international,IN,US,36,200.0,7,credit_line,confirmed
B000428,2025-05-07 15:54:00,A0040,U00283,flight,domestic,UK,UK,14,141.44,2,credit_line,pending
B000429,2025-10-18 08:47:00,A0103,U00136,flight,domestic,UK,UK,8,209.91,3,credit_line,confirmed
B000430,2025-02-10 08:42:00,A0124,U00215,flight,international,IN,AE,33,2159.65,1,card,confirmed
B000431,2025-06-11 13:41:00,A0025,U00593,package,international,IN,DE,64,3663.64,1,credit_line,confirmed
B000432,2025-07-04 10:31:00,A0066,U00691,flight,domestic,IN,IN,7,202.07,2,credit_line,confirmed
B000433,2025-05-08 22:15:00,A0060,U00297,flight,domestic,US,US,18,88.69,5,card,confirmed
B000434,2025-01-08 09:42:00,A0152,U00053,hotel,international,US,TH,7,1914.21,2,card,confirmed
B000435,2025-11-13 19:37:00,A0097,U00533,hotel,domestic,IN,IN,18,188.36,1,credit_line,confirmed
B000436,2025-10-04 11:15:00,A0104,U00554,hotel,domestic,SG,SG,8,601.75,6,credit_line,confirmed
B000437,2025-05-01 08:05:00,A0011,U00510,hotel,domestic,IN,IN,7,393.45,2,credit_line,confirmed
B000438,2025-06-12 22:31:00,A0080,U00707,package,domestic,IN,IN,2,98.88,1,bank,confirmed
B000439,2025-02-28 04:45:00,A0186,U00629,flight,domestic,IN,IN,4,139.73,2,bank,confirmed
B000440,2025-03-28 14:18:00,A0073,U00204,package,domestic,AE,AE,9,451.86,3,card,confirmed
B000441,2025-04-28 07:02:00,A0059,U00322,hotel,international,IN,DE,1,12223.03,8,credit_line,confirmed
B000442,2025-01-08 10:32:00,A0173,U00192,flight,international,IN,FR,4,1947.49,4,card,confirmed
B000443,2025-08-27 15:51:00,A0199,U00472,hotel,international,IN,US,44,1131.8,1,credit_line,confirmed
B000444,2025-12-27 04:40:00,A0049,U00553,hotel,domestic,IN,IN,8,539.28,2,credit_line,confirmed
B000445,2025-05-17 09:57:00,A0018,U00660,flight,domestic,SG,SG,16,217.01,2,credit_line,confirmed
B000446,2025-09-09 09:15:00,A0015,U00450,flight,international,IN,US,74,2261.49,2,credit_line,pending
B000447,2025-10-22 11:02:00,A0119,U00674,package,domestic,US,US,4,90.57,1,credit_line,confirmed
B000448,2025-01-26 16:12:00,A0168,U00695,flight,domestic,IN,IN,13,102.6,2,credit_line,confirmed
B000449,2025-07-25 18:00:00,A0174,U00463,flight,domestic,IN,IN,10,626.56,2,credit_line,confirmed
B000450,2025-10-31 19:53:00,A0199,U00486,hotel,domestic,IN,IN,9,106.31,1,card,pending
B000451,2025-08-26 00:44:00,A0016,U00180,flight,domestic,IN,IN,12,281.22,2,credit_line,pending
B000452,2025-08-19 23:17:00,A0064,U00030,flight,domestic,IN,IN,15,334.03,1,bank,confirmed
B000453,2025-01-03 02:52:00,A0098,U00364,hotel,international,IN,US,4,1615.0,1,credit_line,confirmed
B000454,2025-07-20 23:36:00,A0185,U00760,hotel,domestic,US,US,12,343.34,9,credit_line,confirmed
B000455,2025-07-30 14:54:00,A0108,U00141,flight,international,SG,FR,15,406.97,3,card,confirmed
B000456,2025-04-14 01:08:00,A0174,U00463,package,international,US,SG,84,2954.24,2,credit_line,confirmed
B000457,2025-11-07 03:25:00,A0194,U00357,flight,domestic,IN,IN,3,54.57,1,credit_line,pending
B000458,2025-08-18 19:18:00,A0170,U00343,flight,international,AE,AE,88,2345.36,1,card,confirmed
B000459,2025-10-01 11:01:00,A0007,U00125,flight,international,IN,TH,28,7741.88,1,bank,confirmed
B000460,2025-01-12 08:55:00,A0008,U00098,hotel,domestic,UK,UK,13,401.68,1,credit_line,confirmed
B000461,2025-09-14 08:50:00,A0172,U00766,flight,domestic,US,US,8,209.6,3,bank,confirmed
B000462,2025-11-30 17:05:00,A0177,U00190,flight,domestic,UK,UK,4,177.14,1,credit_line,confirmed
B000463,2025-01-20 03:57:00,A0172,U00670,hotel,domestic,IN,IN,19,198.61,1,credit_line,confirmed
B000464,2025-08-22 15:13:00,A0072,U00567,flight,domestic,IN,IN,7,110.81,1,card,confirmed
B000465,2025-10-27 17:33:00,A0106,U00012,hotel,domestic,IN,IN,7,181.19,1,credit_line,confirmed
B000466,2025-03-01 12:07:00,A0058,U00447,flight,domestic,IN,IN,1,89.48,2,credit_line,confirmed
B000467,2025-03-24 14:48:00,A0174,U00413,package,international,IN,IN,1,23368.94,3,credit_line,confirmed
