,is_vpn_or_proxy,device_switch_flag,avg_logins_per_day,failed_login_ratio
B000468,0.0,0.0,0.12981849611063093,0.027667984189723323
B000469,0.0,0.0,0.08055315471045808,0.09260304912478826
B000470,0.0,0.0,0.09403630077787381,0.06757011104837192
B000471,0.0,0.0,0.05600691443388073,0.06493506493506494
B000472,1.0,0.0,0.3977528089887641,0.16901938641069078
B000473,0.0,0.0,0.08020743301642178,0.1168831168831169
B000474,0.0,0.0,0.12031114952463266,0.09429700734048561
B000475,0.0,0.0,0.12999135695764907,0.12196499153020891
B000476,0.0,1.0,0.2350907519446845,0.20685111989459815
B000477,0.0,1.0,0.42662057044079515,0.1981931112365895
B000478,0.0,0.0,0.0,0.05514775079992471
B000479,0.0,0.0,0.06949006050129644,0.04893657067570111
B000480,0.0,0.0,0.12394122731201382,0.029738377564464517
B000481,0.0,0.0,0.049956784788245466,0.07227555053642011
B000482,0.0,0.0,0.0452895419187554,0.07716920760399022
B000483,0.0,0.0,0.24096802074330162,0.12478825522303783
B000484,0.0,0.0,0.03958513396715644,0.08168642951251648
B000485,0.0,0.0,0.09178910976663784,0.0523244871070958
B000486,0.0,0.0,0.20864304235090753,0.06361754187841145
B000487,0.0,0.0,0.2216076058772688,0.008846226237530586
B000488,0.0,0.0,0.11495246326707001,0.003764351590438546
B000489,0.0,0.0,0.03768366464995679,0.1611142480707698
B000490,0.0,0.0,0.05721694036300778,0.0007528703180877095
B000491,1.0,1.0,1.0,0.2207792207792208
B000492,0.0,0.0,0.10302506482281763,0.006399397703745529
B000493,0.0,0.0,0.01348314606741573,0.06361754187841145
B000494,0.0,0.0,0.041313742437337944,0.09015622059100321
B000495,0.0,0.0,0.04148660328435609,0.05326557500470544
B000496,1.0,1.0,0.3320656871218669,0.17033690946734426
B000497,0.0,0.0,0.017286084701815037,0.08262751741012611
B000498,0.0,0.0,0.045980985306828,0.019009975531714664
B000499,0.0,0.0,0.08729472774416594,0.08130999435347262
B000500,0.0,0.0,0.058081244598098526,0.0873329568981743
B000501,0.0,0.0,0.15384615384615385,0.03689064558629776
B000502,0.0,0.0,0.08573898012100259,0.09806135893092414
B000503,0.0,0.0,0.05635263612791702,0.026162243553547904
B000504,0.0,0.0,0.051512532411408817,0.028797289666854884
B000505,0.0,0.0,0.07156439066551426,0.016939582156973464
B000506,0.0,0.0,0.21452031114952463,0.02296254470167514
B000507,0.0,0.0,0.0644770959377701,0.10841332580463016
B000508,0.0,0.0,0.08729472774416594,0.08130999435347262
B000509,0.0,0.0,0.12117545375972341,0.06512328251458688
B000510,0.0,0.0,0.09576490924805531,0.041407867494824016
B000511,0.0,1.0,0.3320656871218669,0.17033690946734426
B000512,0.0,0.0,0.09939498703543648,0.038396386222473176
B000513,0.0,0.0,0.15592048401037165,0.1106719367588933
B000514,1.0,0.0,0.31961970613656004,0.6325992847731978
B000515,0.0,0.0,0.014347450302506481,0.1197063805759458
B000516,0.0,0.0,0.111495246326707,0.039713909279126665
B000517,0.0,0.0,0.13777009507346585,0.15038584603801994
B000518,0.0,0.0,0.12636127917026793,0.07547524938829288
B000519,0.0,0.0,0.16110630942091617,0.020139281008846228
B000520,0.0,0.0,0.1815038893690579,0.07716920760399022
B000521,0.0,0.0,0.08418323249783924,0.13871635610766045
B000522,0.0,0.0,0.11961970613656006,0.16807829851308112
B000523,1.0,0.0,0.6821089023336214,0.23602484472049687
B000524,0.0,0.0,0.12117545375972341,0.001693958215697346
B000525,1.0,1.0,0.6696629213483146,0.24374176548089588
B000526,0.0,0.0,0.035955056179775284,0.2569169960474308
B000527,0.0,0.0,0.1382886776145203,0.017127799736495388
B000528,0.0,0.0,0.029213483146067414,0.06041784302653869
B000529,0.0,0.0,0.0878133102852204,0.06907585168454734
B000530,0.0,0.0,0.10423509075194469,0.13871635610766045
B000531,0.0,0.0,0.08107173725151254,0.06192358366271411
B000532,0.0,0.0,0.0926534140017286,0.12290607942781856
B000533,0.0,0.0,0.14762316335350043,0.027856201769245248
B000534,0.0,0.0,0.04148660328435609,0.05326557500470544
B000535,0.0,0.0,0.16352636127917028,0.036514210427253904
B000536,0.0,0.0,0.1787381158167675,0.06230001882175796
B000537,0.0,0.0,0.05842696629213483,0.041407867494824016
B000538,0.0,0.0,0.05548833189282627,0.06455862977602109
B000539,0.0,0.0,0.1334485738980121,0.07227555053642011
B000540,0.0,0.0,0.00881590319792567,0.024656502917372484
B000541,1.0,0.0,0.12117545375972341,0.06512328251458688
B000542,0.0,0.0,0.12065687121866897,0.029361942405420668
B000543,0.0,0.0,0.088504753673293,0.11518915866741955
B000544,0.0,0.0,0.0,0.05514775079992471
B000545,0.0,0.0,0.23785652549697492,0.04912478825522303
B000546,0.0,0.0,0.17303370786516853,0.017127799736495388
B000547,0.0,0.0,0.019706136560069143,0.025785808394504048
B000548,0.0,0.0,0.12082973206568712,0.11763598720120459
B000549,0.0,0.0,0.1955056179775281,0.03350272915490307
B000550,0.0,0.0,0.08418323249783924,0.05815923207227555
B000551,0.0,0.0,0.037510803802938635,0.09599096555618296
B000552,1.0,1.0,0.3977528089887641,0.16901938641069078
B000553,0.0,0.0,0.0,0.10634293242988896
B000554,0.0,0.0,0.035955056179775284,0.2569169960474308
B000555,0.0,0.0,0.057735522904062225,0.029926595143986445
B000556,0.0,0.0,0.12273120138288676,0.07679277244494637
B000557,0.0,0.0,0.08573898012100259,0.09429700734048561
B000558,0.0,0.0,0.21763180639585133,0.0694522868435912
B000559,0.0,0.0,0.08159031979256698,0.08488612836438923
B000560,1.0,1.0,0.4311149524632671,0.16581968755881799
B000561,0.0,0.0,0.08193604148660329,0.0018821757952192735
B000562,0.0,0.0,0.1694036300777874,0.04253717297195558
B000563,0.0,0.0,0.17061365600691442,0.12572934312064746
B000564,0.0,0.0,0.19567847882454625,0.05947675512892905
B000565,0.0,0.0,0.030077787381158166,0.06813476378693771
B000566,1.0,1.0,0.2212618841832325,0.09542631281761717
B000567,0.0,0.0,0.18513396715643907,0.0399021268586486
B000568,0.0,0.0,0.1891097666378565,0.04460756634669678
B000569,0.0,0.0,0.05669835782195332,0.06022962544701675
B000570,0.0,0.0,0.054969749351771825,0.03500846979107848
B000571,0.0,0.0,0.054278305963699224,0.0419725202333898
B000572,0.0,0.0,0.05946413137424373,0.12535290796160362
B000573,0.0,0.0,0.07830596369922213,0.019574628270280447
B000574,0.0,0.0,0.0644770959377701,0.0028232636928289105
B000575,0.0,0.0,0.19809853068280037,0.04423113118765293
B000576,1.0,0.0,0.665514261019879,0.07171089779785432
B000577,0.0,0.0,0.3455488331892826,0.14530397139092793
B000578,0.0,0.0,0.059636992221261884,0.08959156785243742
B000579,0.0,0.0,0.2048401037165082,0.011293054771315642
B000580,0.0,0.0,0.019706136560069143,0.04009034443817053
B000581,1.0,0.0,0.15592048401037165,0.1106719367588933
B000582,0.0,0.0,0.15246326707000865,0.004329004329004329
B000583,0.0,0.0,0.07415730337078652,0.04893657067570111
B000584,0.0,0.0,0.09420916162489196,0.02352719744024092
B000585,0.0,0.0,0.07986171132238548,0.0632411067193676
B000586,0.0,0.0,0.021607605877268798,0.02220967438358743
B000587,0.0,0.0,0.17268798617113224,0.025974025974025976
B000588,0.0,0.0,0.054624027657735524,0.03256164125729343
B000589,0.0,1.0,0.4369922212618842,0.16337285902503296
B000590,0.0,1.0,0.4311149524632671,0.16581968755881799
B000591,0.0,0.0,0.07796024200518582,0.0598531902879729
B000592,0.0,0.0,0.10146931719965428,0.11989459815546774
B000593,1.0,0.0,1.0,0.2207792207792208
B000594,0.0,0.0,0.1063094209161625,0.11123658949745906
B000595,0.0,0.0,0.0891961970613656,0.18558253340862038
B000596,0.0,0.0,0.047363872082973206,0.038584603801995104
B000597,0.0,0.0,0.06464995678478824,0.043854696028609065
B000598,0.0,0.0,0.20829732065687123,0.05928853754940711
B000599,1.0,1.0,0.1891097666378565,0.04460756634669678
B000600,0.0,0.0,0.1989628349178911,0.04009034443817053
B000601,0.0,1.0,0.26464995678478825,0.779785431959345
B000602,0.0,0.0,0.029732065687121865,0.004705439488048183
B000603,0.0,0.0,0.1191011235955056,0.050630528891398456
B000604,0.0,0.0,0.06603284356093345,0.016563146997929608
B000605,0.0,0.0,0.020051858254105444,0.077733860342556
B000606,0.0,0.0,0.20224719101123595,0.04121964991530209
B000607,0.0,0.0,0.07640449438202247,0.03538490495012234
B000608,0.0,0.0,0.12999135695764907,0.1182006399397704
B000609,0.0,0.0,0.1491789109766638,0.12252964426877472
B000610,0.0,0.0,0.07726879861711322,0.07641633728590251
B000611,0.0,0.0,0.17752808988764043,0.008093355919442876
B000612,0.0,0.0,0.07796024200518582,0.0598531902879729
B000613,0.0,0.0,0.1351771823681936,0.09260304912478826
B000614,0.0,0.0,0.08210890233362143,0.08846226237530586
B000615,0.0,0.0,0.020051858254105444,0.06982872200263505
B000616,0.0,0.0,0.13500432152117545,0.04103143233578016
B000617,0.0,0.0,0.08124459809853068,0.02070393374741201
B000618,0.0,0.0,0.06983578219533276,0.20214568040654998
B000619,0.0,0.0,0.008297320656871218,0.021645021645021648
B000620,0.0,0.0,0.06551426101987899,0.039713909279126665
B000621,0.0,0.0,0.07830596369922213,0.041407867494824016
B000622,0.0,0.0,0.014347450302506481,0.1197063805759458
B000623,0.0,0.0,0.10371650821089023,0.029173724825898743
B000624,0.0,0.0,0.2048401037165082,0.011293054771315642
B000625,0.0,0.0,0.1598962834917891,0.0033879164313946925
B000626,0.0,0.0,0.05946413137424373,0.12535290796160362
B000627,0.0,0.0,0.12826274848746758,0.012422360248447206
B000628,0.0,0.0,0.09109766637856524,0.030114812723508376
B000629,0.0,0.0,0.08643042350907519,0.033314511575381144
B000630,0.0,0.0,0.23906655142610198,0.11104837191793715
B000631,0.0,0.0,0.23906655142610198,0.11104837191793715
B000632,0.0,0.0,0.14330164217804667,0.14455110107284022
B000633,0.0,0.0,0.07830596369922213,0.041407867494824016
B000634,0.0,0.0,0.07778738115816768,0.04968944099378882
B000635,0.0,0.0,0.03647363872082973,0.06342932429888952
B000636,0.0,0.0,0.08020743301642178,0.1168831168831169
B000637,0.0,0.0,0.07519446845289542,0.034443817052512704
B000638,0.0,0.0,0.0,0.04310182571052136
B000639,0.0,0.0,0.14312878133102852,0.08375682288725768
B000640,0.0,0.0,0.06966292134831462,0.1404103143233578
B000641,0.0,0.0,0.07847882454624028,0.07886316581968755
B000642,0.0,0.0,0.19809853068280037,0.01562205910031997
B000643,0.0,0.0,0.03526361279170268,0.054771315640880856
B000644,0.0,0.0,0.12653414001728608,0.09994353472614342
B000645,0.0,0.0,0.1191011235955056,0.050630528891398456
B000646,0.0,0.0,0.10492653414001729,0.09109730848861285
B000647,0.0,0.0,0.002765773552290406,0.07528703180877094
B000648,0.0,0.0,0.1076923076923077,0.14605684170901562
B000649,0.0,0.0,0.04753673292999135,0.05006587615283267
B000650,0.0,0.0,0.0,0.0033879164313946925
B000651,0.0,0.0,0.08020743301642178,0.039713909279126665
B000652,0.0,0.0,0.03802938634399309,0.03274985883681536
B000653,0.0,0.0,0.10527225583405359,0.05665349143610013
B000654,0.0,0.0,0.06015557476231633,0.009787314135140222
B000655,0.0,0.0,0.05548833189282627,0.10464897421419161
B000656,0.0,0.0,0.06603284356093345,0.016563146997929608
B000657,0.0,1.0,0.541400172860847,0.1863354037267081
B000658,0.0,0.0,0.2219533275713051,0.019574628270280447
B000659,0.0,0.0,0.0,0.14549218897044985
B000660,0.0,0.0,0.2261019878997407,0.012798795407491058
B000661,0.0,0.0,0.05479688850475367,0.08262751741012611
B000662,0.0,0.0,0.08712186689714779,0.049877658573310744
B000663,0.0,0.0,0.13898012100259288,0.010916619612271786
B000664,0.0,0.0,0.1303370786516854,0.19969885187276493
B000665,0.0,0.0,0.1146067415730337,0.14511575381140598
B000666,0.0,0.0,0.08729472774416594,0.08130999435347262
B000667,0.0,0.0,0.12065687121866897,0.029361942405420668
B000668,0.0,0.0,0.05669835782195332,0.06022962544701675
B000669,0.0,0.0,0.0044943820224719105,0.03199698851872765
B000670,0.0,0.0,0.030077787381158166,0.16186711838885753
B000671,0.0,0.0,0.08418323249783924,0.05815923207227555
B000672,0.0,0.0,0.03854796888504754,0.022586109542631284
B000673,0.0,1.0,0.665514261019879,0.07171089779785432
B000674,0.0,0.0,0.0,0.04592508940335027
B000675,0.0,0.0,0.11685393258426965,0.1562205910031997
B000676,0.0,0.0,0.15522904062229906,0.0199510634293243
B000677,0.0,0.0,0.1605877268798617,0.11914172783738003
B000678,0.0,0.0,0.0853932584269663,0.03482025221155656
B000679,0.0,0.0,0.3016421780466724,0.06286467156032373
B000680,0.0,0.0,0.04114088159031979,0.0502540937323546
B000681,0.0,0.0,0.07830596369922213,0.019574628270280447
B000682,0.0,0.0,0.06101987899740708,0.07792207792207792
B000683,0.0,0.0,0.06845289541918755,0.002635046113306983
B000684,0.0,0.0,0.11616248919619705,0.1686429512516469
B000685,0.0,0.0,0.15955056179775282,0.08281573498964805
B000686,0.0,0.0,0.10164217804667243,0.0598531902879729
B000687,0.0,0.0,0.11685393258426965,0.1562205910031997
B000688,0.0,0.0,0.0,0.1507622811970638
B000689,0.0,0.0,0.0,0.09410878976096368
B000690,0.0,0.0,0.042523768366464994,0.1637492941840768
B000691,0.0,0.0,0.1405358686257563,0.04705439488048183
B000692,1.0,0.0,0.15384615384615385,0.03689064558629776
B000693,0.0,0.0,0.10648228176318064,0.29098437794089965
B000694,0.0,0.0,0.054624027657735524,0.13269339356295878
B000695,0.0,0.0,0.1453759723422645,0.00564652738565782
B000696,0.0,0.0,0.0658599827139153,0.06117071334462639
B000697,0.0,0.0,0.07986171132238548,0.0632411067193676
B000698,1.0,1.0,0.3320656871218669,0.17033690946734426
B000699,0.0,0.0,0.04114088159031979,0.017127799736495388
B000700,0.0,0.0,0.0,0.04329004329004329
B000701,1.0,1.0,0.35505617977528087,0.28533785055524186
B000702,0.0,0.0,0.12532411408815902,0.05307735742518351
B000703,1.0,1.0,0.4311149524632671,0.16581968755881799
B000704,0.0,0.0,0.0644770959377701,0.0028232636928289105
B000705,0.0,0.0,0.1547104580812446,0.0018821757952192735
B000706,0.0,0.0,0.0,0.08940335027291549
B000707,0.0,0.0,0.20414866032843562,0.04536043666478449
B000708,1.0,0.0,0.26464995678478825,0.779785431959345
B000709,0.0,1.0,0.6821089023336214,0.23602484472049687
B000710,0.0,0.0,0.12273120138288676,0.07679277244494637
B000711,0.0,0.0,0.24321521175453759,0.05213626952757387
B000712,0.0,0.0,0.042523768366464994,0.036514210427253904
B000713,0.0,0.0,0.24494382022471908,0.04705439488048183
B000714,0.0,0.0,0.13223854796888504,0.019574628270280447
B000715,0.0,0.0,0.17752808988764043,0.008093355919442876
B000716,0.0,0.0,0.16681071737251513,0.025409373235460192
B000717,0.0,0.0,0.0452895419187554,0.07716920760399022
B000718,0.0,0.0,0.07415730337078652,0.028044419348767176
B000719,0.0,0.0,0.18686257562662056,0.1101072840203275
B000720,0.0,0.0,0.07554019014693172,0.03406738189346885
B000721,0.0,0.0,0.05479688850475367,0.08262751741012611
B000722,0.0,0.0,0.12999135695764907,0.1182006399397704
B000723,0.0,0.0,0.1598962834917891,0.0033879164313946925
B000724,0.0,0.0,0.07363872082973207,0.0502540937323546
B000725,0.0,0.0,0.17597234226447708,0.04121964991530209
B000726,1.0,0.0,0.2048401037165082,0.011293054771315642
B000727,0.0,0.0,0.1797752808988764,0.028985507246376815
B000728,0.0,1.0,0.35505617977528087,0.28533785055524186
B000729,1.0,0.0,0.14883318928262748,0.21908526256352345
B000730,0.0,0.0,0.21089023336214346,0.03594955768868812
B000731,0.0,0.0,0.049611063094209165,0.044419348767174856
B000732,0.0,0.0,0.20674157303370788,0.11782420478072653
B000733,0.0,0.0,0.08401037165082109,0.06625258799171843
B000734,0.0,0.0,0.1355229040622299,0.013928100884622622
B000735,0.0,0.0,0.07121866897147797,0.01562205910031997
B000736,0.0,0.0,0.10025929127052723,0.1596085074345944
B000737,0.0,0.0,0.17821953327571305,0.088085827216262
B000738,0.0,0.0,0.12324978392394122,0.061735366083192175
B000739,0.0,0.0,0.08228176318063958,0.05345379258422736
B000740,0.0,0.0,0.035955056179775284,0.1182006399397704
B000741,0.0,0.0,0.1787381158167675,0.09053265575004706
B000742,0.0,0.0,0.1825410544511668,0.041407867494824016
B000743,0.0,0.0,0.18651685393258424,0.036325992847731976
B000744,1.0,1.0,0.541400172860847,0.1863354037267081
B000745,0.0,0.0,0.08885047536732929,0.07415772633163939
B000746,1.0,0.0,0.23163353500432152,0.15170336909467344
B000747,1.0,0.0,0.10734658599827139,0.0378317334839074
B000748,0.0,0.0,0.07346585998271392,0.24374176548089588
B000749,0.0,0.0,0.09939498703543648,0.038396386222473176
B000750,0.0,0.0,0.11374243733794295,0.07039337474120083
B000751,0.0,0.0,0.0,0.11198945981554678
B000752,0.0,0.0,0.03768366464995679,0.1611142480707698
B000753,0.0,0.0,0.13777009507346585,0.07509881422924902
B000754,0.0,0.0,0.11028522039757994,0.044042913608131
B000755,0.0,0.0,0.08573898012100259,0.09806135893092414
B000756,0.0,0.0,0.1125324114088159,0.032373423677771504
B000757,0.0,0.0,0.16681071737251513,0.025409373235460192
B000758,1.0,1.0,0.26464995678478825,0.779785431959345
B000759,0.0,0.0,0.12981849611063093,0.027667984189723323
B000760,0.0,1.0,0.4311149524632671,0.16581968755881799
B000761,0.0,0.0,0.08815903197925669,0.026726896292113684
B000762,0.0,0.0,0.043215211754537596,0.09072087332956898
B000763,0.0,0.0,0.07796024200518582,0.0598531902879729
B000764,0.0,0.0,0.0,0.014680971202710334
B000765,0.0,0.0,0.05064822817631807,0.04517221908526257
B000766,0.0,0.0,0.06499567847882454,0.07227555053642011
B000767,0.0,0.0,0.1491789109766638,0.07848673066064371
B000768,0.0,0.0,0.09524632670700085,0.05138339920948616
B000769,0.0,0.0,0.04753673292999135,0.14342179559570864
B000770,0.0,0.0,0.08971477960242005,0.03764351590438547
B000771,0.0,0.0,0.07709593777009507,0.018633540372670808
B000772,0.0,0.0,0.09403630077787381,0.06757011104837192
B000773,0.0,0.0,0.0,0.003764351590438546
B000774,0.0,0.0,0.05410544511668107,0.1266704310182571
B000775,0.0,0.0,0.15453759723422644,0.017692452475061172
B000776,0.0,0.0,0.012618841832324978,0.06474684735554301
B000777,0.0,0.0,0.09403630077787381,0.06757011104837192
B000778,0.0,0.0,0.12307692307692307,0.010540184453227932
B000779,0.0,0.0,0.15194468452895418,0.06474684735554301
B000780,0.0,1.0,0.6696629213483146,0.24374176548089588
B000781,0.0,0.0,0.16490924805531545,0.13495200451722192
B000782,0.0,0.0,0.12912705272255834,0.049877658573310744
B000783,0.0,0.0,0.04114088159031979,0.017127799736495388
B000784,0.0,0.0,0.2216076058772688,0.008846226237530586
B000785,1.0,0.0,0.22350907519446844,0.13137587050630528
B000786,0.0,0.0,0.18236819360414866,0.08996800301148128
B000787,0.0,0.0,0.016421780466724285,0.042725390551477505
B000788,0.0,0.0,0.42662057044079515,0.1981931112365895
B000789,0.0,0.0,0.0916162489196197,0.0660643704121965
B000790,0.0,0.0,0.3455488331892826,0.14530397139092793
B000791,0.0,0.0,0.17597234226447708,0.10220214568040656
B000792,0.0,0.0,0.07346585998271392,0.24374176548089588
B000793,0.0,0.0,0.037510803802938635,0.09599096555618296
B000794,0.0,0.0,0.22350907519446844,0.13137587050630528
B000795,0.0,0.0,0.11754537597234226,0.04799548277809147
B000796,0.0,0.0,0.06603284356093345,0.015433841520798044
B000797,1.0,1.0,0.541400172860847,0.1863354037267081
B000798,0.0,0.0,0.08833189282627485,0.015057406361754188
B000799,0.0,0.0,0.11339671564390665,0.05213626952757387
B000800,0.0,0.0,0.09559204840103716,0.06267645398080181
B000801,1.0,0.0,0.6696629213483146,0.24374176548089588
B000802,0.0,0.0,0.10146931719965428,0.07547524938829288
B000803,0.0,0.0,0.24096802074330162,0.12478825522303783
B000804,0.0,0.0,0.05393258426966292,0.05364201016374929
B000805,0.0,0.0,0.08712186689714779,0.049877658573310744
B000806,0.0,0.0,0.10734658599827139,0.0378317334839074
B000807,0.0,0.0,0.16145203111495246,0.06230001882175796
B000808,0.0,0.0,0.0860847018150389,0.24825898738942215
B000809,0.0,0.0,0.15955056179775282,0.03670242800677583
B000810,1.0,0.0,0.19965427830596372,0.9113495200451721
B000811,0.0,0.0,0.0878133102852204,0.015433841520798044
B000812,0.0,0.0,0.07830596369922213,0.019574628270280447
B000813,1.0,1.0,0.3320656871218669,0.17033690946734426
B000814,0.0,0.0,0.21089023336214346,0.03594955768868812
